"product_id","page","page_order","recommended","date","text","hours","compensation","user_id","username","products","found_funny","early_access"
"1006510","9","0","True","2019-02-24","Good game, suffers from being compared to Detention but still has enough of its own identity to succeed. Unlike Detention the ending is pretty obvious from the word ""go"" just from well worn horror tropes, but that's not really what we are here for. We're unpacking why those events happened, and the world that caused those issues. The design can be a bit confusing at times, especially one point where you get a variety of places to go and each one can change arbitrarily, but overall it's pretty good at subtly telegraphing where you are supposed to go. I do think that the switch to first person is to the benefit of the game, a third person Detention-esque style would not have allowed you to see the small details that makes the apartments feel more lived-in and alive.\nThere is a lot of untranslated Mandarin in the game but it's all secondary stuff, I played with my mandarin-speaking wife and we didn't find anything that would cause an issue for english-only speakers.\nAs for the obvious review bombs, I wonder if these people have even played Detention because they would probably find that massively more offensive than a joke about Xi Jinping. Hopefully one day Taiwan and China, separate countries, can get along.","1.8","","","Cuddle Cryptid","1026","","False"
"1006510","9","1","True","2019-02-24","Decent game with nice details.","3.5","","76561198041399626","kurururuma","10","","False"
"1006510","9","2","True","2019-02-24","Bought and played the game and now writing this review to show my support for the devs. The team has done a great job of telling a cautionary tale of how far a parent will go for their child, even when it brings harm to themselves.\nI hope all this political nonsense and review bombing knocks some sense into Valve, so they may perhaps exclude any reviews from people who have obviously bought and refunded the game just to review bomb it.","4.2","","","Colahkiin","1557","","False"
"1006510","9","3","True","2019-02-24","I did not find any political references in this game , don’t even  know what all of you are even talking about. This game story is good, just like the description of the game says it’s exactly what it was to me and my friends that played with me as well. It’s a dark game .","4.2","","76561198254877435","lil_marisco","52","","False"
"1006510","9","4","True","2019-02-24","religion, as well as communism is for the weak!\nbtw nice game and taiwan no.1!","3.8","","76561198044427835","UU工∩90","28","","False"
"1006510","9","5","True","2019-02-24","I didn't play but i just like winnie the pooh.\nBEST GAME EVER","0.1","","76561198005014144","Song Tsui","29","","False"
"1006510","9","6","True","2019-02-24","Short game, but a lot of detail was put into this bad boy, so can't say I was disappointed\nAlso\nTAIWAN\nNUMBAH\nW\nA\nNNL","2.5","","","ORGANizer","579","","False"
"1006510","9","7","True","2019-02-24","I sat down and played through this is one sitting. It is a incredibly heartfelt and touching story with some very well done horror elements. Recently an easter egg was found making fun of the current chinese president, and some accounts have been posting a lot of negative reviews. If it means anything, I will say, don't listen to these reviews and support this game! it 100% deserves your support.","2.4","","76561198068448151","nathe26","286","","False"
"1006510","9","8","True","2019-02-24","Devotion is a first person horror puzzle game with\nAstounding Choreography\nOutstanding Art style\nImmersive Sound Design\nMemorable Story\nand Unique Taiwan Culture Influence\nIf you like ""P.T."", ""What Remains of Edith Finch"" or ""The Beginner's Guide"", this game is for you.\nIt's a touching experience and a true masterpiece I recommend to every gamer.","4.3","","76561198050279490","loki","263","","False"
"1006510","9","9","True","2019-02-24","I love this game,but so many people from china just make negative comments then refund.\nPooh crying!","0.1","","76561198004035349","tw_nakamayusin","32","","False"
"1006510","10","0","True","2019-02-24","A great piece of horror game. The eerie atmosphere is so well done it makes me feel uneasy and unsettled throughout the game.\nPlease ignore the majority of negative reviews you see here, all of them are spoiled little brats who get triggered easily when trifling matters happen.\nAdvice: Buy it, if you are a fan of horror games, then this game is surely for you.","1.3","","","ᴇᴅᴅ™[Ω]","123","2","False"
"1006510","10","1","False","2019-02-24","Insulting all mainland China players (not only Xi !) through the use of paronomasia, indicating PRC citizens as cult members and the National Day holiday (10.1-10.7) as cult ritual.\nI feel rather offended.\nApart from this, horror element of this game is a typical cliché. Pale ghost rushed out at the corner? Tired of it.","4.8","","76561198382200653","Frankenstein","32","9","False"
"1006510","10","2","True","2019-02-24","我已買了並玩完這遊戲，雖說這是恐佈遊戲，但其實背後帶出一個很感人的故事，希望臺灣的朋友，能做多一些好的遊戲!﻿","0.5","","76561198021462136","Ma Tak Chung","11","","False"
"1006510","10","3","False","2019-02-24","If a restaurant posted something on their front door saying my kind is not welcomed(if it's legal to do so), I will feel offended, curse the owner and walk away.\nHowever, if a waiter spit in my soup and I caught him doing so, I will get very emotional, request for refund and recommend everyone to avoid this restaurant.\nPeople who are sure RedCandle will not ever spit in your soup please continue to enjoy their service and I'm sorry if our dispute disturbed you.\n-----------------------------------------------------------------------\nBTW part of the reason I wrote this review is to remind steam to refund me so I can buy RE2 :)","1.9","","76561198071283433","4036","168","18","False"
"1006510","10","4","True","2019-02-24","Simply atmosphoric horror game from indie studio. Don't let those downright barbaric negative political review from preventing you to enjoy it.","0.1","","76561198005108461","Jack","207","","False"
"1006510","10","5","True","2019-02-24","FLAWLESS FAMILY","2.8","","76561197965375584","BeanKing","54","","False"
"1006510","10","6","True","2019-02-24","Amazing art and atmosphere in the game. Really scared me for those moments, but overall not hard to finish the game. You may be able to enjoy the plot without painstaking puzzles. And I like the theme song for the little girl","3.6","","76561198360616559","r03941007","2","","False"
